"document_id","gstruct_id","gsent_id","ganalysis","gtoken_id","gseq_id","ghead_uniq","div_book","div_chapter","div_section","gform","low_un","translit","glemma","bgmpos","postag","relation","gsint_id","ghead_int"
"0031-003",518303,9,"manual",110124002,_,110123998,"1","1","1-13","διότι",_,_,"διότι",_,"c--------","AuxC",_,_
"0031-003",518303,9,"manual",110124003,_,110124008,"1","1","1-13","εἰσηκούσθη",_,_,"εἰσακούω",_,"v3saip---","ADV_CO",_,_
"0031-003",518303,9,"manual",110124004,_,110124005,"1","1","1-13","ἡ",_,_,"ὁ",_,"l-s---fn-","ATR",_,_
"0031-003",518303,9,"manual",110124005,_,110124003,"1","1","1-13","δέησίς",_,_,"δέησις",_,"n-s---fn-","SBJ",_,_
"0031-003",518303,9,"manual",110124006,_,110124005,"1","1","1-13","σου",_,_,"σύ",_,"p2s---cg-","ATR",_,_
"0031-003",518303,9,"manual",110124007,_,0,"1","1","1-13",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518303,9,"manual",110124008,_,110124002,"1","1","1-13","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518303,9,"manual",110124009,_,110124010,"1","1","1-13","ἡ",_,_,"ὁ",_,"l-s---fn-","ATR",_,_
"0031-003",518303,9,"manual",110124010,_,110124013,"1","1","1-13","γυνή",_,_,"γυνή",_,"n-s---fn-","SBJ",_,_
"0031-003",518303,9,"manual",110124011,_,110124010,"1","1","1-13","σου",_,_,"σύ",_,"p2s---cg-","ATR",_,_
"0031-003",518303,9,"manual",110124012,_,110124010,"1","1","1-13","Ἐλισάβετ",_,_,"Ἐλισαβέτ",_,"n--------","APOS",_,_
"0031-003",518303,9,"manual",110124013,_,110124008,"1","1","1-13","γεννήσει",_,_,"γεννάω",_,"v3sfia---","ADV_CO",_,_
"0031-003",518303,9,"manual",110124014,_,110124013,"1","1","1-13","υἱόν",_,_,"υἱός",_,"n-s---ma-","OBJ",_,_
"0031-003",518303,9,"manual",110124015,_,110124013,"1","1","1-13","σοι",_,_,"σύ",_,"p2s---cd-","ADV",_,_
"0031-003",518303,9,"manual",110124016,_,0,"1","1","1-13",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518303,9,"manual",110124017,_,110124018,"1","1","1-13","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518303,9,"manual",110124018,_,110124008,"1","1","1-13","καλέσεις",_,_,"καλέω",_,"v2sfia---","ADV_CO",_,_
"0031-003",518303,9,"manual",110124019,_,110124020,"1","1","1-13","τὸ",_,_,"ὁ",_,"l-s---na-","ATR",_,_
"0031-003",518303,9,"manual",110124020,_,110124018,"1","1","1-13","ὄνομα",_,_,"ὄνομα",_,"n-s---na-","OBJ",_,_
"0031-003",518303,9,"manual",110124021,_,110124020,"1","1","1-13","αὐτοῦ",_,_,"αὐτός",_,"p-s---mg-","ATR",_,_
"0031-003",518303,9,"manual",110124022,_,110124018,"1","1","1-13","Ἰωάννην",_,_,"Ἰωάννης",_,"n-s---ma-","OCOMP",_,_
"0031-003",518303,9,"manual",110124023,_,0,"1","1","1-13","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518304,10,"manual",110124024,_,110124025,"1","1","1-14","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518304,10,"manual",110124025,_,110124031,"1","1","1-14","ἔσται",_,_,"εἰμί",_,"v3sfim---","PRED_CO",_,_
"0031-003",518304,10,"manual",110124026,_,110124028,"1","1","1-14","χαρά",_,_,"χαρά",_,"n-s---fn-","SBJ_CO",_,_
"0031-003",518304,10,"manual",110124027,_,110124025,"1","1","1-14","σοι",_,_,"σύ",_,"p2s---cd-","OBJ",_,_
"0031-003",518304,10,"manual",110124028,_,110124025,"1","1","1-14","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518304,10,"manual",110124029,_,110124028,"1","1","1-14","ἀγαλλίασις",_,_,"ἀγαλλίασις",_,"n-s---fn-","SBJ_CO",_,_
"0031-003",518304,10,"manual",110124030,_,0,"1","1","1-14",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518304,10,"manual",110124031,_,0,"1","1","1-14","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518304,10,"manual",110124032,_,110124037,"1","1","1-14","πολλοὶ",_,_,"πολύς",_,"a-p---mn-","SBJ",_,_
"0031-003",518304,10,"manual",110124033,_,110124037,"1","1","1-14","ἐπὶ",_,_,"ἐπί",_,"r--------","AuxP",_,_
"0031-003",518304,10,"manual",110124034,_,110124035,"1","1","1-14","τῇ",_,_,"ὁ",_,"l-s---fd-","ATR",_,_
"0031-003",518304,10,"manual",110124035,_,110124033,"1","1","1-14","γενέσει",_,_,"γένεσις",_,"n-s---fd-","OBJ",_,_
"0031-003",518304,10,"manual",110124036,_,110124035,"1","1","1-14","αὐτοῦ",_,_,"αὐτός",_,"p-s---mg-","ATR",_,_
"0031-003",518304,10,"manual",110124037,_,110124031,"1","1","1-14","χαρήσονται",_,_,"χαίρω",_,"v3pfip---","PRED_CO",_,_
"0031-003",518304,10,"manual",110124038,_,0,"1","1","1-14",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518305,11,"manual",110124039,_,110124045,"1","1","1-15","ἔσται",_,_,"εἰμί",_,"v3sfim---","PRED_CO",_,_
"0031-003",518305,11,"manual",110124040,_,110124039,"1","1","1-15","γὰρ",_,_,"γάρ",_,"g--------","AuxY",_,_
"0031-003",518305,11,"manual",110124041,_,110124039,"1","1","1-15","μέγας",_,_,"μέγας",_,"a-s---mn-","PNOM",_,_
"0031-003",518305,11,"manual",110124042,_,110124041,"1","1","1-15","ἐνώπιον",_,_,"ἐνώπιον",_,"r--------","AuxP",_,_
"0031-003",518305,11,"manual",110124043,_,110124042,"1","1","1-15","κυρίου",_,_,"κύριος",_,"n-s---mg-","ADV",_,_
"0031-003",518305,11,"manual",110124044,_,0,"1","1","1-15",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518305,11,"manual",110124045,_,0,"1","1","1-15","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518305,11,"manual",110124046,_,110124047,"1","1","1-15","οἶνον",_,_,"οἶνος",_,"n-s---ma-","OBJ_CO",_,_
"0031-003",518305,11,"manual",110124047,_,110124051,"1","1","1-15","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518305,11,"manual",110124048,_,110124047,"1","1","1-15","σίκερα",_,_,"σίκερα",_,"n--------","OBJ_CO",_,_
"0031-003",518305,11,"manual",110124049,_,110124051,"1","1","1-15","οὐ",_,_,"οὐ",_,"d--------","AuxZ",_,_
"0031-003",518305,11,"manual",110124050,_,110124051,"1","1","1-15","μὴ",_,_,"μή",_,"d--------","AuxZ",_,_
"0031-003",518305,11,"manual",110124051,_,110124045,"1","1","1-15","πίῃ",_,_,"πίνω",_,"v3sasa---","PRED_CO",_,_
"0031-003",518305,11,"manual",110124052,_,0,"1","1","1-15",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518305,11,"manual",110124053,_,110124056,"1","1","1-15","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518305,11,"manual",110124054,_,110124056,"1","1","1-15","πνεύματος",_,_,"πνεῦμα",_,"n-s---ng-","OBJ",_,_
"0031-003",518305,11,"manual",110124055,_,110124054,"1","1","1-15","ἁγίου",_,_,"ἅγιος",_,"a-s---ng-","ATR",_,_
"0031-003",518305,11,"manual",110124056,_,110124045,"1","1","1-15","πλησθήσεται",_,_,"πίμπλημι",_,"v3sfip---","PRED_CO",_,_
"0031-003",518305,11,"manual",110124057,_,110124058,"1","1","1-15","ἔτι",_,_,"ἔτι",_,"d--------","ADV",_,_
"0031-003",518305,11,"manual",110124058,_,110124056,"1","1","1-15","ἐκ",_,_,"ἐκ",_,"r--------","AuxP",_,_
"0031-003",518305,11,"manual",110124059,_,110124058,"1","1","1-15","κοιλίας",_,_,"κοιλία",_,"n-s---fg-","ADV",_,_
"0031-003",518305,11,"manual",110124060,_,110124059,"1","1","1-15","μητρὸς",_,_,"μήτηρ",_,"n-s---fg-","ATR",_,_
"0031-003",518305,11,"manual",110124061,_,110124060,"1","1","1-15","αὐτοῦ",_,_,"αὐτός",_,"p-s---mg-","ATR",_,_
"0031-003",518305,11,"manual",110124062,_,0,"1","1","1-15",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518305,11,"manual",110124063,_,110124068,"1","1","1-16","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518305,11,"manual",110124064,_,110124068,"1","1","1-16","πολλοὺς",_,_,"πολύς",_,"a-p---ma-","OBJ",_,_
"0031-003",518305,11,"manual",110124065,_,110124066,"1","1","1-16","τῶν",_,_,"ὁ",_,"l-p---mg-","ATR",_,_
"0031-003",518305,11,"manual",110124066,_,110124064,"1","1","1-16","υἱῶν",_,_,"υἱός",_,"n-p---mg-","ATR",_,_
"0031-003",518305,11,"manual",110124067,_,110124066,"1","1","1-16","Ἰσραὴλ",_,_,"Ἰσραήλ",_,"n--------","ATR",_,_
"0031-003",518305,11,"manual",110124068,_,110124045,"1","1","1-16","ἐπιστρέψει",_,_,"ἐπιστρέφω",_,"v3sfia---","PRED_CO",_,_
"0031-003",518305,11,"manual",110124069,_,110124068,"1","1","1-16","ἐπὶ",_,_,"ἐπί",_,"r--------","AuxP",_,_
"0031-003",518305,11,"manual",110124070,_,110124069,"1","1","1-16","κύριον",_,_,"κύριος",_,"n-s---ma-","OBJ",_,_
"0031-003",518305,11,"manual",110124071,_,110124072,"1","1","1-16","τὸν",_,_,"ὁ",_,"l-s---ma-","ATR",_,_
"0031-003",518305,11,"manual",110124072,_,110124070,"1","1","1-16","θεὸν",_,_,"θεός",_,"n-s---ma-","APOS",_,_
"0031-003",518305,11,"manual",110124073,_,110124072,"1","1","1-16","αὐτῶν",_,_,"αὐτός",_,"p-p---mg-","ATR",_,_
"0031-003",518305,11,"manual",110124074,_,0,"1","1","1-16","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518306,12,"manual",110124075,_,110124077,"1","1","1-17","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518306,12,"manual",110124076,_,110124077,"1","1","1-17","αὐτὸς",_,_,"αὐτός",_,"p-s---mn-","SBJ",_,_
"0031-003",518306,12,"manual",110124077,_,0,"1","1","1-17","προελεύσεται",_,_,"προέρχομαι",_,"v3sfim---","PRED",_,_
"0031-003",518306,12,"manual",110124078,_,110124077,"1","1","1-17","ἐνώπιον",_,_,"ἐνώπιον",_,"r--------","AuxP",_,_
"0031-003",518306,12,"manual",110124079,_,110124078,"1","1","1-17","αὐτοῦ",_,_,"αὐτός",_,"p-s---mg-","OBJ",_,_
"0031-003",518306,12,"manual",110124080,_,110124077,"1","1","1-17","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",518306,12,"manual",110124081,_,110124082,"1","1","1-17","πνεύματι",_,_,"πνεῦμα",_,"n-s---nd-","ADV_CO",_,_
"0031-003",518306,12,"manual",110124082,_,110124080,"1","1","1-17","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518306,12,"manual",110124083,_,110124082,"1","1","1-17","δυνάμει",_,_,"δύναμις",_,"n-s---fd-","ADV_CO",_,_
"0031-003",518306,12,"manual",110124084,_,110124082,"1","1","1-17","Ἡλεία",_,_,"Ἡλίας",_,"n-s---mg-","ATR",_,_
"0031-003",518306,12,"manual",110124085,_,0,"1","1","1-17",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518306,12,"manual",110124086,_,110124091,"1","1","1-17","ἐπιστρέψαι",_,_,"ἐπιστρέφω",_,"v--ana---","ADV_CO",_,_
"0031-003",518306,12,"manual",110124087,_,110124086,"1","1","1-17","καρδίας",_,_,"καρδία",_,"n-p---fa-","OBJ",_,_
"0031-003",518306,12,"manual",110124088,_,110124087,"1","1","1-17","πατέρων",_,_,"πατήρ",_,"n-p---mg-","ATR",_,_
"0031-003",518306,12,"manual",110124089,_,110124086,"1","1","1-17","ἐπὶ",_,_,"ἐπί",_,"r--------","AuxP",_,_
"0031-003",518306,12,"manual",110124090,_,110124089,"1","1","1-17","τέκνα",_,_,"τέκνον",_,"n-p---na-","OBJ",_,_
"0031-003",518306,12,"manual",110124091,_,110124077,"1","1","1-17","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518306,12,"manual",110124092,_,1000016655,"1","1","1-17","ἀπειθεῖς",_,_,"ἀπειθής",_,"a-p---ma-","OBJ",_,_
"0031-003",518306,12,"manual",110124093,_,1000016655,"1","1","1-17","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",518306,12,"manual",110124094,_,110124093,"1","1","1-17","φρονήσει",_,_,"φρόνησις",_,"n-s---fd-","OBJ",_,_
"0031-003",518306,12,"manual",110124095,_,110124094,"1","1","1-17","δικαίων",_,_,"δίκαιος",_,"a-p---mg-","ATR",_,_
"0031-003",518306,12,"manual",110124096,_,0,"1","1","1-17",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518306,12,"manual",110124097,_,110124091,"1","1","1-17","ἑτοιμάσαι",_,_,"ἑτοιμάζω",_,"v--ana---","ADV_CO",_,_
"0031-003",518306,12,"manual",110124098,_,110124097,"1","1","1-17","κυρίῳ",_,_,"κύριος",_,"n-s---md-","ADV",_,_
"0031-003",518306,12,"manual",110124099,_,110124097,"1","1","1-17","λαὸν",_,_,"λαός",_,"n-s---ma-","OBJ",_,_
"0031-003",518306,12,"manual",110124100,_,110124099,"1","1","1-17","κατεσκευασμένον",_,_,"κατασκευάζω",_,"v-srpmma-","ATR",_,_
"0031-003",518306,12,"manual",110124101,_,0,"1","1","1-17",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518306,12,"manual",1000016655,_,110124091,"1","1","1-17","E",_,_,"_",_,"z--------","ADV_CO",_,_
"0031-003",518307,13,"manual",110124102,_,110124103,"1","1","1-18","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518307,13,"manual",110124103,_,0,"1","1","1-18","εἶπεν",_,_,"λέγω",_,"v3saia---","PRED",_,_
"0031-003",518307,13,"manual",110124104,_,110124103,"1","1","1-18","Ζαχαρίας",_,_,"Ζαχαρίας",_,"n-s---mn-","SBJ",_,_
"0031-003",518307,13,"manual",110124105,_,110124103,"1","1","1-18","πρὸς",_,_,"πρός",_,"r--------","AuxP",_,_
"0031-003",518307,13,"manual",110124106,_,110124107,"1","1","1-18","τὸν",_,_,"ὁ",_,"l-s---ma-","ATR",_,_
"0031-003",518307,13,"manual",110124107,_,110124105,"1","1","1-18","ἄγγελον",_,_,"ἄγγελος",_,"n-s---ma-","OBJ",_,_
"0031-003",518307,13,"manual",110124108,_,0,"1","1","1-18","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518308,14,"manual",110124109,_,110124111,"1","1","1-18","κατὰ",_,_,"κατά",_,"r--------","AuxP",_,_
"0031-003",518308,14,"manual",110124110,_,110124109,"1","1","1-18","τί",_,_,"τίς",_,"p-s---na-","ADV",_,_
"0031-003",518308,14,"manual",110124111,_,0,"1","1","1-18","γνώσομαι",_,_,"γιγνώσκω",_,"v1sfim---","PRED",_,_
"0031-003",518308,14,"manual",110124112,_,110124111,"1","1","1-18","τοῦτο",_,_,"οὗτος",_,"p-s---na-","OBJ",_,_
"0031-003",518308,14,"manual",110124113,_,0,"1","1","1-18",";",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518309,15,"manual",110124114,_,110124116,"1","1","1-18","ἐγὼ",_,_,"ἐγώ",_,"p1s---cn-","SBJ",_,_
"0031-003",518309,15,"manual",110124115,_,110124116,"1","1","1-18","γάρ",_,_,"γάρ",_,"g--------","AuxY",_,_
"0031-003",518309,15,"manual",110124116,_,110124118,"1","1","1-18","εἰμι",_,_,"εἰμί",_,"v1spia---","PRED_CO",_,_
"0031-003",518309,15,"manual",110124117,_,110124116,"1","1","1-18","πρεσβύτης",_,_,"πρεσβύτης",_,"n-s---mn-","PNOM",_,_
"0031-003",518309,15,"manual",110124118,_,0,"1","1","1-18","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518309,15,"manual",110124119,_,110124120,"1","1","1-18","ἡ",_,_,"ὁ",_,"l-s---fn-","ATR",_,_
"0031-003",518309,15,"manual",110124120,_,1000016656,"1","1","1-18","γυνή",_,_,"γυνή",_,"n-s---fn-","SBJ",_,_
"0031-003",518309,15,"manual",110124121,_,110124120,"1","1","1-18","μου",_,_,"ἐγώ",_,"p1s---cg-","ATR",_,_
"0031-003",518309,15,"manual",110124122,_,1000016656,"1","1","1-18","προβεβηκυῖα",_,_,"προβαίνω",_,"v-srpafn-","PNOM",_,_
"0031-003",518309,15,"manual",110124123,_,110124122,"1","1","1-18","ἐν",_,_,"ἐν",_,"r--------","AuxP",_,_
"0031-003",518309,15,"manual",110124124,_,110124125,"1","1","1-18","ταῖς",_,_,"ὁ",_,"l-p---fd-","ATR",_,_
"0031-003",518309,15,"manual",110124125,_,110124123,"1","1","1-18","ἡμέραις",_,_,"ἡμέρα",_,"n-p---fd-","ADV",_,_
"0031-003",518309,15,"manual",110124126,_,110124125,"1","1","1-18","αὐτῆς",_,_,"αὐτός",_,"p-s---fg-","ATR",_,_
"0031-003",518309,15,"manual",110124127,_,0,"1","1","1-18",".",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518309,15,"manual",1000016656,_,110124118,"1","1","1-18","E",_,_,"_",_,"z--------","PRED_CO",_,_
"0031-003",518310,16,"manual",110124128,_,110124132,"1","1","1-19","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518310,16,"manual",110124129,_,110124132,"1","1","1-19","ἀποκριθεὶς",_,_,"ἀποκρίνω",_,"v-sappmn-","ADV",_,_
"0031-003",518310,16,"manual",110124130,_,110124131,"1","1","1-19","ὁ",_,_,"ὁ",_,"l-s---mn-","ATR",_,_
"0031-003",518310,16,"manual",110124131,_,110124132,"1","1","1-19","ἄγγελος",_,_,"ἄγγελος",_,"n-s---mn-","SBJ",_,_
"0031-003",518310,16,"manual",110124132,_,0,"1","1","1-19","εἶπεν",_,_,"λέγω",_,"v3saia---","PRED",_,_
"0031-003",518310,16,"manual",110124133,_,110124132,"1","1","1-19","αὐτῷ",_,_,"αὐτός",_,"p-s---md-","OBJ",_,_
"0031-003",518310,16,"manual",110124134,_,0,"1","1","1-19","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518311,17,"manual",110124135,_,110124136,"1","1","1-19","ἐγώ",_,_,"ἐγώ",_,"p1s---cn-","SBJ",_,_
"0031-003",518311,17,"manual",110124136,_,110124144,"1","1","1-19","εἰμι",_,_,"εἰμί",_,"v1spia---","PRED_CO",_,_
"0031-003",518311,17,"manual",110124137,_,110124136,"1","1","1-19","Γαβριὴλ",_,_,"Γαβριήλ",_,"n--------","PNOM",_,_
"0031-003",518311,17,"manual",110124138,_,110124139,"1","1","1-19","ὁ",_,_,"ὁ",_,"l-s---mn-","ATR",_,_
"0031-003",518311,17,"manual",110124139,_,110124137,"1","1","1-19","παρεστηκὼς",_,_,"παρίστημι",_,"v-srpamn-","APOS",_,_
"0031-003",518311,17,"manual",110124140,_,110124139,"1","1","1-19","ἐνώπιον",_,_,"ἐνώπιον",_,"r--------","AuxP",_,_
"0031-003",518311,17,"manual",110124141,_,110124142,"1","1","1-19","τοῦ",_,_,"ὁ",_,"l-s---mg-","ATR",_,_
"0031-003",518311,17,"manual",110124142,_,110124140,"1","1","1-19","θεοῦ",_,_,"θεός",_,"n-s---mg-","OBJ",_,_
"0031-003",518311,17,"manual",110124143,_,0,"1","1","1-19",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518311,17,"manual",110124144,_,0,"1","1","1-19","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518311,17,"manual",110124145,_,110124144,"1","1","1-19","ἀπεστάλην",_,_,"ἀποστέλλω",_,"v1saip---","PRED_CO",_,_
"0031-003",518311,17,"manual",110124146,_,110124149,"1","1","1-19","λαλῆσαι",_,_,"λαλέω",_,"v--ana---","ADV_CO",_,_
"0031-003",518311,17,"manual",110124147,_,110124146,"1","1","1-19","πρὸς",_,_,"πρός",_,"r--------","AuxP",_,_
"0031-003",518311,17,"manual",110124148,_,110124147,"1","1","1-19","σὲ",_,_,"σύ",_,"p2s---ca-","OBJ",_,_
"0031-003",518311,17,"manual",110124149,_,110124145,"1","1","1-19","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518311,17,"manual",110124150,_,110124149,"1","1","1-19","εὐαγγελίσασθαί",_,_,"εὐαγγελίζομαι",_,"v--anm---","ADV_CO",_,_
"0031-003",518311,17,"manual",110124151,_,110124150,"1","1","1-19","σοι",_,_,"σύ",_,"p2s---cd-","OBJ",_,_
"0031-003",518311,17,"manual",110124152,_,110124150,"1","1","1-19","ταῦτα",_,_,"οὗτος",_,"p-p---na-","OBJ",_,_
"0031-003",518311,17,"manual",110124153,_,0,"1","1","1-19","·",_,_,"_",_,"u--------","AuxK",_,_
"0031-003",518312,18,"manual",110124154,_,110124156,"1","1","1-20","καὶ",_,_,"καί",_,"d--------","AuxZ",_,_
"0031-003",518312,18,"manual",110124155,_,0,"1","1","1-20","ἰδοὺ",_,_,"ἰδού",_,"i--------","ExD",_,_
"0031-003",518312,18,"manual",110124156,_,0,"1","1","1-20","ἔσῃ",_,_,"εἰμί",_,"v2sfim---","PRED",_,_
"0031-003",518312,18,"manual",110124157,_,110124158,"1","1","1-20","σιωπῶν",_,_,"σιωπάω",_,"v-sppamn-","PNOM_CO",_,_
"0031-003",518312,18,"manual",110124158,_,110124156,"1","1","1-20","καὶ",_,_,"καί",_,"b--------","COORD",_,_
"0031-003",518312,18,"manual",110124159,_,110124160,"1","1","1-20","μὴ",_,_,"μή",_,"d--------","AuxZ",_,_
"0031-003",518312,18,"manual",110124160,_,110124158,"1","1","1-20","δυνάμενος",_,_,"δύναμαι",_,"v-sppmmn-","PNOM_CO",_,_
"0031-003",518312,18,"manual",110124161,_,110124160,"1","1","1-20","λαλῆσαι",_,_,"λαλέω",_,"v--ana---","OBJ",_,_
"0031-003",518312,18,"manual",110124162,_,110124156,"1","1","1-20","ἄχρι",_,_,"ἄχρι",_,"r--------","AuxP",_,_
"0031-003",518312,18,"manual",110124163,_,110124164,"1","1","1-20","ἧς",_,_,"ὅς",_,"p-s---fg-","ATR",_,_
"0031-003",518312,18,"manual",110124164,_,110124162,"1","1","1-20","ἡμέρας",_,_,"ἡμέρα",_,"n-s---fg-","ADV",_,_
"0031-003",518312,18,"manual",110124165,_,110124164,"1","1","1-20","γένηται",_,_,"γίγνομαι",_,"v3sasm---","ATR",_,_
"0031-003",518312,18,"manual",110124166,_,110124165,"1","1","1-20","ταῦτα",_,_,"οὗτος",_,"p-p---nn-","SBJ",_,_
"0031-003",518312,18,"manual",110124167,_,0,"1","1","1-20",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518312,18,"manual",110124168,_,110124165,"1","1","1-20","ἀνθ’",_,_,"ἀντί",_,"c--------","AuxC",_,_
"0031-003",518312,18,"manual",110124169,_,110124168,"1","1","1-20","ὧν",_,_,"ὅς",_,"p-p---ng-","MWE",_,_
"0031-003",518312,18,"manual",110124170,_,110124171,"1","1","1-20","οὐκ",_,_,"οὐ",_,"d--------","AuxZ",_,_
"0031-003",518312,18,"manual",110124171,_,110124168,"1","1","1-20","ἐπίστευσας",_,_,"πιστεύω",_,"v2saia---","ADV",_,_
"0031-003",518312,18,"manual",110124172,_,110124173,"1","1","1-20","τοῖς",_,_,"ὁ",_,"l-p---md-","ATR",_,_
"0031-003",518312,18,"manual",110124173,_,110124171,"1","1","1-20","λόγοις",_,_,"λόγος",_,"n-p---md-","OBJ",_,_
"0031-003",518312,18,"manual",110124174,_,110124173,"1","1","1-20","μου",_,_,"ἐγώ",_,"p1s---cg-","ATR",_,_
"0031-003",518312,18,"manual",110124175,_,0,"1","1","1-20",",",_,_,"_",_,"u--------","AuxX",_,_
"0031-003",518312,18,"manual",110124176,_,110124177,"1","1","1-20","οἵτινες",_,_,"ὅστις",_,"p-p---mn-","SBJ",_,_
"0031-003",518312,18,"manual",110124177,_,110124173,"1","1","1-20","πληρωθήσονται",_,_,"πληρόω",_,"v3pfip---","ATR",_,_
